,id,Activities
3117,202531521,wearing fall protection began
3118,202531521,working to dismantle a
3119,202531521,performing his duty a
3120,200534865,laying over the side
3121,200534865,working alone to remove
3122,201186244,grinding a pipe with
3123,201857067,using equipment to test
3124,202554077,framing the overhead portion
3125,202554077,constructing a patio which
3126,200981173,existing well site and
3127,200981173,installing piping in an
3128,200981173,working for wild west
3129,200981173,working for wild west
3130,200981173,working for double d
3131,202615290,conducting negative pressure
3132,202615290,installing pipe along a
3133,202479739,removing damaged debris
3134,202722096,standing wa either wet
3135,202722096,decking on which he
3136,202722096,using fall protection and
3137,202722096,installing subfascia
3138,200362135,performing maintenancerepair work to
3139,201076031,stepping from the chiller
3140,201076031,holding on to a
3141,202612206,driving casing down into
3142,202612206,running
3143,202612206,moving a control lever
3144,200651636,piling and drive it
3145,200651636,going to cap that
3146,200651636,aligning this piling
3147,200651636,having some difficulty aligning
3148,200651636,trying to align the
3149,313666265,existing exhaust fan disconnect
3150,313666265,relocating an existing exhaust
3151,14194252,overflowing asphalt
3152,14194252,walking by the area
3153,202588984,sloughing
3154,202588984,cracking andor minor sloughing
3155,202588984,drying and cracking andor
3156,202588984,conflicting
3157,202588984,working at a multiemployer
3158,202588984,working in one of
3159,202588984,including related excavation work
3160,202588984,gasping for breath
3161,202588984,conflicting
3162,202654687,installing a rim joist
3163,202556478,falling object
3164,201984788,working on a cooling
3165,200621456,installing insulation on a
3166,200781219,working at various elevation
3167,200800282,standing broke
3168,200800282,working inside a cooling
3169,14411359,cooling tower
3170,14411359,dismantling scaffolding in a
3171,201186483,feeling well
3172,201186483,working on the balonga
3173,201186483,kneeling down while working
3174,201186483,facing the northeast direction
3175,201955184,including this site
3176,202357216,carrying and fell approximately
3177,202357216,conditioning installation work on
3178,202357216,performing heating and air
3179,201701505,being constructed in hermiston
3180,201701505,cutting a board with
3181,200811172,using a wetdry masonry
3182,200811172,running properly
3183,200604395,supplying the drill
3184,200604395,lying on an extension
3185,200604395,working he wa lying
3186,200604395,using a 120volt electric
3187,200997914,missing it ground prong
3188,200997914,replacing a water meter
3189,201043825,working from a genie
3190,201353448,missing their grounding pin
3191,201353448,sweating
3192,201353448,resting on the left
3193,201353448,using a refurbished double
3194,202446605,using tool such a
3195,202446605,working a an exterior
3196,201179736,dragging a light attached
3197,201038403,missing the ground plug
3198,201038403,working employee 1
3199,201038403,installing concrete form for
3200,200052660,using the companyowned generator
3201,200052660,using a 480volt ac
3202,200052660,existing structure in preparation
3203,200052660,cutting the concrete in
3204,200052660,working he contacted a
3205,200052660,running
3206,200052660,setting up the equipment
3207,202126678,coating on a building
3208,202126678,applying an acrylic roof
3209,201405628,replacing a roof
3210,14331524,replacing it with a
3211,14331524,pulling the bottom bracket
3212,14331524,peeling away from the
3213,14331524,framing when the bolt
3214,14331524,taking down an aluminum
3215,201086774,piping a a result
3216,201086774,contacting him on the
3217,201086774,carrying 93sulfuric acid
3218,202357729,moving the work platform
3219,202357729,operating a fraco mastclimbing
3220,201116167,operating other scissor lift
3221,201116167,putting 20ft long 3in
3222,845370,installing coaxial cable to
3223,845370,positioning
3224,845370,wearing a type iv
3225,14198600,working on the platform
3226,14198600,missing from the sheave
3227,201487444,driving headed to another
3228,201487444,sanding
3229,201487444,being generated while he
3230,201487444,working in a small
3231,201487444,removing excess grout sealer
3232,171061567,digging a trench
3233,201129764,prepping the freight door
3234,201129764,installing door on an
3235,201129764,working in a freight
3236,201129764,reaching level 700 he
3237,201129764,moving the elevator up
3238,201129764,standing
3239,201129764,installing a limit switch
3240,202469359,landing on his back
3241,202469359,covering on the top
3242,202469359,installing the asphalt covering
3243,202469359,repairing restoring and installing
3244,201925104,dropping the 44 000
3245,201925104,attempting to insert the
3246,201925104,trying to insert lug
3247,201925104,being used a an
3248,200758829,working on
3249,200758829,being prepared to have
3250,200758829,working on
3251,200758829,positioning the track for
3252,200758829,observing the track hoe
3253,201169778,having stucco applied
3254,201169778,striking his head on
3255,201169778,wearing a harness and
3256,201169778,separating them
3257,201169778,driving the lift over
3258,201169778,having stucco applied
3259,201169778,operating a genie aerial
3260,201043239,working
3261,201043239,returning to level 15
3262,201043239,leaning into it to
3263,201043239,standing on the outside
3264,201043239,picking up a drywall
3265,201043239,operating the left car
3266,202088241,releasing the gantry crane
3267,202088241,working on releasing the
3268,202088241,being removed a hazard
3269,202088241,assisting in the operation
3270,202088241,loosening the second counterweight
3271,202088241,helping to disassemble a
3272,201183746,working inside the tower
3273,201183746,coming up
3274,201183746,hanging out when it
3275,201183746,positioning himself in the
3276,202078101,unloading a 19 000
3277,202675492,working on a patio
3278,202675492,providing maintenance work at
3279,201045077,consisting of two cement
3280,201045077,unloading manhole component consisting
3281,201045077,connecting the component to
3282,201408630,existing condition in preparation
3283,201408630,reviewing existing condition in
3284,201408630,taking measurement and reviewing
3285,201408630,gathering information taking measurement
3286,201408630,working on the roof
3287,202545422,opening
3288,202545422,opening
3289,202545422,opening and fell into
3290,202545422,covering the opening and
3291,202545422,opening
3292,202545422,covering a floor opening
3293,202545422,working on the second
3294,202545422,conflicting testimony about the
3295,202545422,performing carpentry and layout
3296,202556056,working to reroof a
3297,202544912,sling that wa used
3298,202544912,keeping employee clear of
3299,202544912,guiding the plate with
3300,202544912,using an excavator to
3301,202544912,performing this regularly assigned
3302,202544912,performing excavation work at
3303,200376168,reroofing a commercial building
3304,200376168,finishing up a severalday
3305,201044906,installing guardrail around the
3306,201044906,working with a crew
3307,200042174,changing out hydraulic cylinder
3308,200042174,allowing the boom to
3309,200042174,working between the base
3310,202685749,skating method
3311,202685749,being jacked employee
3312,202685749,opening for the crane
3313,202685749,existing double tee on
3314,202685749,being made by removing
3315,202685749,being jacked employee
3316,201483351,swelling
3317,14258107,striking the tower boom
